"201 [ 20, 11 ] 8d qh"	15665	22.38%
"1258 [ 50, 33 ] qc 8s"	15665	22.38%
"183 [ 19, 12 ] 7d kh"	15663	22.38%
"709 [ 38, 6 ] ks 7h"	15662	22.37%
"283 [ 24, 7 ] qd 8h"	15659	22.37%
"20 [ 6, 5 ] 7h 6h"	15658	22.37%
"208 [ 20, 18 ] 8d 6d"	15653	22.36%
"271 [ 23, 18 ] jd 6d"	15645	22.35%
"1044 [ 46, 9 ] 8c th"	15635	22.34%
"50 [ 10, 5 ] jh 6h"	15633	22.33%
"1059 [ 46, 24 ] 8c qd"	15631	22.33%
"661 [ 36, 31 ] js 6s"	15602	22.29%
"292 [ 24, 16 ] qd 4d"	15601	22.29%
"1281 [ 51, 6 ] kc 7h"	15601	22.29%
"228 [ 21, 18 ] 9d 6d"	15591	22.27%
"550 [ 33, 22 ] 8s td"	15583	22.26%
"527 [ 32, 31 ] 7s 6s"	15576	22.25%
"559 [ 33, 31 ] 8s 6s"	15570	22.24%
"91 [ 14, 0 ] 2d ah"	15566	22.24%
"1245 [ 50, 20 ] qc 8d"	15546	22.21%
"26 [ 7, 5 ] 8h 6h"	15538	22.20%
"199 [ 20, 9 ] 8d th"	15529	22.18%
"1148 [ 48, 20 ] tc 8d"	15529	22.18%
"768 [ 39, 27 ] ac 2s"	15523	22.18%
"1172 [ 48, 44 ] tc 6c"	15514	22.16%
"1070 [ 46, 35 ] 8c ts"	15510	22.16%
"537 [ 33, 9 ] 8s th"	15508	22.15%
"1057 [ 46, 22 ] 8c td"	15506	22.15%
"650 [ 36, 20 ] js 8d"	15499	22.14%
"780 [ 40, 0 ] 2c ah"	15496	22.14%
"249 [ 22, 18 ] td 6d"	15491	22.13%
"708 [ 38, 5 ] ks 6h"	15491	22.13%
"1135 [ 48, 7 ] tc 8h"	15480	22.11%
"1196 [ 49, 20 ] jc 8d"	15475	22.11%
"521 [ 32, 25 ] 7s kd"	15459	22.08%
"1161 [ 48, 33 ] tc 8s"	15457	22.08%
"1079 [ 46, 44 ] 8c 6c"	15450	22.07%
"1058 [ 46, 23 ] 8c jd"	15449	22.07%
"626 [ 35, 31 ] ts 6s"	15447	22.07%
"637 [ 36, 7 ] js 8h"	15443	22.06%
"539 [ 33, 11 ] 8s qh"	15431	22.04%
"538 [ 33, 10 ] 8s jh"	15426	22.04%
"1114 [ 47, 33 ] 9c 8s"	15424	22.03%
"806 [ 40, 26 ] 2c as"	15416	22.02%
"1220 [ 49, 44 ] jc 6c"	15411	22.02%
"552 [ 33, 24 ] 8s qd"	15404	22.01%
"793 [ 40, 13 ] 2c ad"	15397	22.00%
"200 [ 20, 10 ] 8d jh"	15396	21.99%
"1071 [ 46, 36 ] 8c js"	15375	21.96%
"238 [ 22, 7 ] td 8h"	15373	21.96%
"755 [ 39, 14 ] ac 2d"	15371	21.96%
"1183 [ 49, 7 ] jc 8h"	15367	21.95%
"165 [ 18, 12 ] 6d kh"	15361	21.94%
"1209 [ 49, 33 ] jc 8s"	15360	21.94%
"339 [ 26, 14 ] as 2d"	15355	21.94%
"79 [ 13, 1 ] ad 2h"	15335	21.91%
"364 [ 27, 13 ] 2s ad"	15335	21.91%
"351 [ 27, 0 ] 2s ah"	15334	21.91%
"198 [ 20, 8 ] 8d 9h"	15316	21.88%
"260 [ 23, 7 ] jd 8h"	15315	21.88%
"1219 [ 49, 43 ] jc 5c"	15313	21.88%
"291 [ 24, 15 ] qd 3d"	15312	21.87%
"490 [ 31, 25 ] 6s kd"	15307	21.87%
"41 [ 9, 5 ] th 6h"	15288	21.84%
"742 [ 39, 1 ] ac 2h"	15282	21.83%
"1045 [ 46, 10 ] 8c jh"	15258	21.80%
"33 [ 8, 5 ] 9h 6h"	15249	21.78%
"1266 [ 50, 41 ] qc 3c"	15244	21.78%
"217 [ 21, 7 ] 9d 8h"	15238	21.77%
"1101 [ 47, 20 ] 9c 8d"	15236	21.77%
"536 [ 33, 8 ] 8s 9h"	15234	21.76%
"592 [ 34, 31 ] 9s 6s"	15234	21.76%
"694 [ 37, 28 ] qs 3s"	15215	21.74%
"305 [ 25, 5 ] kd 6h"	15211	21.73%
"1069 [ 46, 34 ] 8c 9s"	15200	21.71%
"1306 [ 51, 31 ] kc 6s"	15190	21.70%
"1056 [ 46, 21 ] 8c 9d"	15188	21.70%
"57 [ 11, 2 ] qh 3h"	15170	21.67%
"477 [ 31, 12 ] 6s kh"	15169	21.67%
"1088 [ 47, 7 ] 9c 8h"	15168	21.67%
"326 [ 26, 1 ] as 2h"	15159	21.66%
"551 [ 33, 23 ] 8s jd"	15153	21.65%
"1043 [ 46, 8 ] 8c 9h"	15153	21.65%
"549 [ 33, 21 ] 8s 9d"	15152	21.65%
"660 [ 36, 30 ] js 5s"	15137	21.62%
"1125 [ 47, 44 ] 9c 6c"	15136	21.62%
"270 [ 23, 17 ] jd 5d"	15135	21.62%
"568 [ 34, 7 ] 9s 8h"	15132	21.62%
"971 [ 44, 25 ] 6c kd"	15118	21.60%
"1293 [ 51, 18 ] kc 6d"	15114	21.59%
"581 [ 34, 20 ] 9s 8d"	15100	21.57%
"721 [ 38, 18 ] ks 6d"	15096	21.57%
"170 [ 18, 17 ] 6d 5d"	15084	21.55%
"14 [ 5, 4 ] 6h 5h"	15051	21.50%
"958 [ 44, 12 ] 6c kh"	15044	21.49%
"1280 [ 51, 5 ] kc 6h"	15032	21.47%
"890 [ 42, 29 ] 4c 4s"	14990	21.41%
"984 [ 44, 38 ] 6c ks"	14966	21.38%
"495 [ 31, 30 ] 6s 5s"	14965	21.38%
"877 [ 42, 16 ] 4c 4d"	14935	21.34%
"693 [ 37, 27 ] qs 2s"	14931	21.33%
"123 [ 16, 3 ] 4d 4h"	14923	21.32%
"49 [ 10, 4 ] jh 5h"	14893	21.28%
"422 [ 29, 16 ] 4s 4d"	14891	21.27%
"409 [ 29, 3 ] 4s 4h"	14890	21.27%
"188 [ 19, 17 ] 7d 5d"	14867	21.24%
"56 [ 11, 1 ] qh 2h"	14839	21.20%
"48 [ 10, 3 ] jh 4h"	14825	21.18%
"989 [ 44, 43 ] 6c 5c"	14814	21.16%
"526 [ 32, 30 ] 7s 5s"	14801	21.14%
"864 [ 42, 3 ] 4c 4h"	14788	21.13%
"941 [ 43, 38 ] 5c ks"	14784	21.12%
"19 [ 6, 4 ] 7h 5h"	14772	21.10%
"269 [ 23, 16 ] jd 4d"	14745	21.06%
"1265 [ 50, 40 ] qc 2c"	14741	21.06%
"290 [ 24, 14 ] qd 2d"	14737	21.05%
"1305 [ 51, 30 ] kc 5s"	14719	21.03%
"915 [ 43, 12 ] 5c kh"	14661	20.94%
"148 [ 17, 12 ] 5d kh"	14640	20.91%
"460 [ 30, 25 ] 5s kd"	14635	20.91%
"1033 [ 45, 43 ] 7c 5c"	14632	20.90%
"304 [ 25, 4 ] kd 5h"	14621	20.89%
"1218 [ 49, 42 ] jc 4c"	14619	20.88%
"707 [ 38, 4 ] ks 5h"	14610	20.87%
"447 [ 30, 12 ] 5s kh"	14603	20.86%
"659 [ 36, 29 ] js 4s"	14591	20.84%
"928 [ 43, 25 ] 5c kd"	14589	20.84%
"1279 [ 51, 4 ] kc 5h"	14585	20.84%
"1292 [ 51, 17 ] kc 5d"	14568	20.81%
"9 [ 4, 3 ] 5h 4h"	14562	20.80%
"945 [ 43, 42 ] 5c 4c"	14551	20.79%
"1014 [ 45, 24 ] 7c qd"	14536	20.77%
"1027 [ 45, 37 ] 7c qs"	14529	20.76%
"720 [ 38, 17 ] ks 5d"	14523	20.75%
"558 [ 33, 30 ] 8s 5s"	14502	20.72%
"207 [ 20, 17 ] 8d 5d"	14440	20.63%
"1244 [ 50, 19 ] qc 7d"	14437	20.62%
"507 [ 32, 11 ] 7s qh"	14411	20.59%
"1078 [ 46, 43 ] 8c 5c"	14401	20.57%
"1171 [ 48, 43 ] tc 5c"	14397	20.57%
"886 [ 42, 25 ] 4c kd"	14394	20.56%
"1257 [ 50, 32 ] qc 7s"	14393	20.56%
"25 [ 7, 4 ] 8h 5h"	14390	20.56%
"152 [ 17, 16 ] 5d 4d"	14378	20.54%
"464 [ 30, 29 ] 5s 4s"	14373	20.53%
"672 [ 37, 6 ] qs 7h"	14365	20.52%
"248 [ 22, 17 ] td 5d"	14354	20.51%
"1001 [ 45, 11 ] 7c qh"	14340	20.49%
"520 [ 32, 24 ] 7s qd"	14337	20.48%
"1124 [ 47, 43 ] 9c 5c"	14327	20.47%
"47 [ 10, 2 ] jh 3h"	14314	20.45%
"180 [ 19, 9 ] 7d th"	14313	20.45%
"282 [ 24, 6 ] qd 7h"	14298	20.43%
"32 [ 8, 4 ] 9h 5h"	14291	20.42%
"227 [ 21, 17 ] 9d 5d"	14266	20.38%
"1134 [ 48, 6 ] tc 7h"	14257	20.37%
"303 [ 25, 3 ] kd 4h"	14254	20.36%
"658 [ 36, 28 ] js 3s"	14240	20.34%
"1217 [ 49, 41 ] jc 3c"	14236	20.34%
"1012 [ 45, 22 ] 7c td"	14222	20.32%
"1023 [ 45, 33 ] 7c 8s"	14222	20.32%
"1291 [ 51, 16 ] kc 4d"	14218	20.31%
"1025 [ 45, 35 ] 7c ts"	14217	20.31%
"504 [ 32, 8 ] 7s 9h"	14215	20.31%
"625 [ 35, 30 ] ts 5s"	14215	20.31%
"1304 [ 51, 29 ] kc 4s"	14215	20.31%
"601 [ 35, 6 ] ts 7h"	14213	20.30%
"899 [ 42, 38 ] 4c ks"	14209	20.30%
"591 [ 34, 30 ] 9s 5s"	14208	20.30%
"636 [ 36, 6 ] js 7h"	14208	20.30%
"182 [ 19, 11 ] 7d qh"	14205	20.29%
"685 [ 37, 19 ] qs 7d"	14204	20.29%
"268 [ 23, 15 ] jd 3d"	14202	20.29%
"873 [ 42, 12 ] 4c kh"	14202	20.29%
"1147 [ 48, 19 ] tc 7d"	14202	20.29%
"547 [ 33, 19 ] 8s 7d"	14198	20.28%
"40 [ 9, 4 ] th 5h"	14197	20.28%
"179 [ 19, 8 ] 7d 9h"	14197	20.28%
"237 [ 22, 6 ] td 7h"	14197	20.28%
"1041 [ 46, 6 ] 8c 7h"	14189	20.27%
"1113 [ 47, 32 ] 9c 7s"	14176	20.25%
"418 [ 29, 12 ] 4s kh"	14171	20.24%
"216 [ 21, 6 ] 9d 7h"	14169	20.24%
"534 [ 33, 6 ] 8s 7h"	14167	20.24%
"178 [ 19, 7 ] 7d 8h"	14159	20.23%
"998 [ 45, 8 ] 7c 9h"	14158	20.23%
"999 [ 45, 9 ] 7c th"	14158	20.23%
"196 [ 20, 6 ] 8d 7h"	14146	20.21%
"169 [ 18, 16 ] 6d 4d"	14131	20.19%
"649 [ 36, 19 ] js 7d"	14122	20.17%
"719 [ 38, 16 ] ks 4d"	14122	20.17%
"1170 [ 48, 42 ] tc 4c"	14119	20.17%
"706 [ 38, 3 ] ks 4h"	14117	20.17%
"431 [ 29, 25 ] 4s kd"	14116	20.17%
"1000 [ 45, 10 ] 7c jh"	14108	20.15%
"1067 [ 46, 32 ] 8c 7s"	14096	20.14%
"1278 [ 51, 3 ] kc 4h"	14087	20.12%
"518 [ 32, 22 ] 7s td"	14086	20.12%
"997 [ 45, 7 ] 7c 8h"	14081	20.12%
"1231 [ 50, 6 ] qc 7h"	14076	20.11%
"519 [ 32, 23 ] 7s jd"	14075	20.11%
"580 [ 34, 19 ] 9s 7d"	14074	20.11%
"1182 [ 49, 6 ] jc 7h"	14065	20.09%
"39 [ 9, 3 ] th 4h"	14063	20.09%
"132 [ 16, 12 ] 4d kh"	14062	20.09%
"1087 [ 47, 6 ] 9c 7h"	14062	20.09%
"1100 [ 47, 19 ] 9c 7d"	14053	20.08%
"1011 [ 45, 21 ] 7c 9d"	14052	20.07%
"1160 [ 48, 32 ] tc 7s"	14050	20.07%
"970 [ 44, 24 ] 6c qd"	14049	20.07%
"1013 [ 45, 23 ] 7c jd"	14049	20.07%
"247 [ 22, 16 ] td 4d"	14044	20.06%
"506 [ 32, 10 ] 7s jh"	14031	20.04%
"1010 [ 45, 20 ] 7c 8d"	14026	20.04%
"1054 [ 46, 19 ] 8c 7d"	14026	20.04%
"517 [ 32, 21 ] 7s 9d"	14013	20.02%
"281 [ 24, 5 ] qd 6h"	14009	20.01%
"259 [ 23, 6 ] jd 7h"	14008	20.01%
"516 [ 32, 20 ] 7s 8d"	14005	20.01%
"1208 [ 49, 32 ] jc 7s"	14005	20.01%
"505 [ 32, 9 ] 7s th"	13996	19.99%
"1024 [ 45, 34 ] 7c 9s"	13995	19.99%
"503 [ 32, 7 ] 7s 8h"	13989	19.98%
"614 [ 35, 19 ] ts 7d"	13984	19.98%
"1195 [ 49, 19 ] jc 7d"	13977	19.97%
"1243 [ 50, 18 ] qc 6d"	13977	19.97%
"567 [ 34, 6 ] 9s 7h"	13976	19.97%
"494 [ 31, 29 ] 6s 4s"	13966	19.95%
"1026 [ 45, 36 ] 7c js"	13966	19.95%
"671 [ 37, 5 ] qs 6h"	13959	19.94%
"13 [ 5, 3 ] 6h 4h"	13944	19.92%
"181 [ 19, 10 ] 7d jh"	13931	19.90%
"1256 [ 50, 31 ] qc 6s"	13931	19.90%
"164 [ 18, 11 ] 6d qh"	13924	19.89%
"1230 [ 50, 5 ] qc 6h"	13924	19.89%
"267 [ 23, 14 ] jd 2d"	13922	19.89%
"624 [ 35, 29 ] ts 4s"	13911	19.87%
"957 [ 44, 11 ] 6c qh"	13893	19.85%
"983 [ 44, 37 ] 6c qs"	13885	19.84%
"657 [ 36, 27 ] js 2s"	13849	19.78%
"46 [ 10, 1 ] jh 2h"	13826	19.75%
"988 [ 44, 42 ] 6c 4c"	13820	19.74%
"489 [ 31, 24 ] 6s qd"	13809	19.73%
"380 [ 28, 2 ] 3s 3h"	13792	19.70%
"107 [ 15, 2 ] 3d 3h"	13780	19.69%
"390 [ 28, 12 ] 3s kh"	13775	19.68%
"476 [ 31, 11 ] 6s qh"	13774	19.68%
"302 [ 25, 2 ] kd 3h"	13761	19.66%
"835 [ 41, 15 ] 3c 3d"	13761	19.66%
"117 [ 15, 12 ] 3d kh"	13757	19.65%
"1277 [ 51, 2 ] kc 3h"	13756	19.65%
"1216 [ 49, 40 ] jc 2c"	13750	19.64%
"832 [ 41, 12 ] 3c kh"	13744	19.63%
"1032 [ 45, 42 ] 7c 4c"	13732	19.62%
"403 [ 28, 25 ] 3s kd"	13728	19.61%
"705 [ 38, 2 ] ks 3h"	13727	19.61%
"1303 [ 51, 28 ] kc 3s"	13717	19.60%
"822 [ 41, 2 ] 3c 3h"	13710	19.59%
"1290 [ 51, 15 ] kc 3d"	13698	19.57%
"623 [ 35, 28 ] ts 3s"	13691	19.56%
"684 [ 37, 18 ] qs 6d"	13683	19.55%
"848 [ 41, 28 ] 3c 3s"	13681	19.54%
"393 [ 28, 15 ] 3s 3d"	13675	19.54%
"858 [ 41, 38 ] 3c ks"	13653	19.50%
"525 [ 32, 29 ] 7s 4s"	13648	19.50%
"683 [ 37, 17 ] qs 5d"	13637	19.48%
"459 [ 30, 24 ] 5s qd"	13633	19.48%
"246 [ 22, 15 ] td 3d"	13623	19.46%
"718 [ 38, 15 ] ks 3d"	13617	19.45%
"38 [ 9, 2 ] th 3h"	13577	19.40%
"927 [ 43, 24 ] 5c qd"	13556	19.37%
"670 [ 37, 4 ] qs 5h"	13549	19.36%
"1169 [ 48, 41 ] tc 3c"	13540	19.34%
"187 [ 19, 16 ] 7d 4d"	13523	19.32%
"147 [ 17, 11 ] 5d qh"	13508	19.30%
"792 [ 40, 12 ] 2c kh"	13505	19.29%
"914 [ 43, 11 ] 5c qh"	13501	19.29%
"206 [ 20, 16 ] 8d 4d"	13486	19.27%
"940 [ 43, 37 ] 5c qs"	13477	19.25%
"1276 [ 51, 1 ] kc 2h"	13477	19.25%
"1255 [ 50, 30 ] qc 5s"	13464	19.23%
"845 [ 41, 25 ] 3c kd"	13441	19.20%
"18 [ 6, 3 ] 7h 4h"	13388	19.13%
"1242 [ 50, 17 ] qc 5d"	13383	19.12%
"151 [ 17, 15 ] 5d 3d"	13378	19.11%
"1229 [ 50, 4 ] qc 5h"	13378	19.11%
"557 [ 33, 29 ] 8s 4s"	13347	19.07%
"280 [ 24, 4 ] qd 5h"	13341	19.06%
"103 [ 14, 12 ] 2d kh"	13319	19.03%
"376 [ 27, 25 ] 2s kd"	13319	19.03%
"24 [ 7, 3 ] 8h 4h"	13309	19.01%
"818 [ 40, 38 ] 2c ks"	13307	19.01%
"446 [ 30, 11 ] 5s qh"	13295	18.99%
"501 [ 32, 5 ] 7s 6h"	13294	18.99%
"805 [ 40, 25 ] 2c kd"	13280	18.97%
"995 [ 45, 5 ] 7c 6h"	13263	18.95%
"37 [ 9, 1 ] th 2h"	13260	18.94%
"717 [ 38, 14 ] ks 2d"	13249	18.93%
"1077 [ 46, 42 ] 8c 4c"	13249	18.93%
"301 [ 25, 1 ] kd 2h"	13233	18.90%
"463 [ 30, 28 ] 5s 3s"	13223	18.89%
"31 [ 8, 3 ] 9h 4h"	13216	18.88%
"1302 [ 51, 27 ] kc 2s"	13212	18.87%
"176 [ 19, 5 ] 7d 6h"	13211	18.87%
"952 [ 44, 6 ] 6c 7h"	13206	18.87%
"944 [ 43, 41 ] 5c 3c"	13202	18.86%
"1168 [ 48, 40 ] tc 2c"	13193	18.85%
"226 [ 21, 16 ] 9d 4d"	13187	18.84%
"1289 [ 51, 14 ] kc 2d"	13174	18.82%
"622 [ 35, 27 ] ts 2s"	13159	18.80%
"704 [ 38, 1 ] ks 2h"	13156	18.79%
"363 [ 27, 12 ] 2s kh"	13150	18.79%
"8 [ 4, 2 ] 5h 3h"	13134	18.76%
"245 [ 22, 14 ] td 2d"	13132	18.76%
"965 [ 44, 19 ] 6c 7d"	13130	18.76%
"1123 [ 47, 42 ] 9c 4c"	13128	18.75%
"1008 [ 45, 18 ] 7c 6d"	13120	18.74%
"1021 [ 45, 31 ] 7c 6s"	13117	18.74%
"430 [ 29, 24 ] 4s qd"	13105	18.72%
"1040 [ 46, 5 ] 8c 6h"	13102	18.72%
"514 [ 32, 18 ] 7s 6d"	13095	18.71%
"590 [ 34, 29 ] 9s 4s"	13095	18.71%
"159 [ 18, 6 ] 6d 7h"	13092	18.70%
"131 [ 16, 11 ] 4d qh"	13086	18.69%
"1228 [ 50, 3 ] qc 4h"	13083	18.69%
"956 [ 44, 10 ] 6c jh"	13078	18.68%
"546 [ 33, 18 ] 8s 6d"	13074	18.68%
"160 [ 18, 7 ] 6d 8h"	13042	18.63%
"579 [ 34, 18 ] 9s 6d"	13036	18.62%
"953 [ 44, 7 ] 6c 8h"	13035	18.62%
"1254 [ 50, 29 ] qc 4s"	13033	18.62%
"471 [ 31, 6 ] 6s 7h"	13028	18.61%
"978 [ 44, 32 ] 6c 7s"	13028	18.61%
"417 [ 29, 11 ] 4s qh"	13021	18.60%
"1241 [ 50, 16 ] qc 4d"	13019	18.60%
"1122 [ 47, 41 ] 9c 3c"	13014	18.59%
"485 [ 31, 20 ] 6s 8d"	13010	18.59%
"533 [ 33, 5 ] 8s 6h"	13008	18.58%
"484 [ 31, 19 ] 6s 7d"	12991	18.56%
"1066 [ 46, 31 ] 8c 6s"	12989	18.56%
"898 [ 42, 37 ] 4c qs"	12966	18.52%
"968 [ 44, 22 ] 6c td"	12964	18.52%
"600 [ 35, 5 ] ts 6h"	12962	18.52%
"475 [ 31, 10 ] 6s jh"	12951	18.50%
"195 [ 20, 5 ] 8d 6h"	12950	18.50%
"279 [ 24, 3 ] qd 4h"	12948	18.50%
"979 [ 44, 33 ] 6c 8s"	12936	18.48%
"487 [ 31, 22 ] 6s td"	12929	18.47%
"885 [ 42, 24 ] 4c qd"	12927	18.47%
"135 [ 16, 15 ] 4d 3d"	12925	18.46%
"352 [ 27, 1 ] 2s 2h"	12922	18.46%
"669 [ 37, 3 ] qs 4h"	12922	18.46%
"1053 [ 46, 18 ] 8c 6d"	12921	18.46%
"472 [ 31, 7 ] 6s 8h"	12918	18.45%
"1181 [ 49, 5 ] jc 6h"	12915	18.45%
"872 [ 42, 11 ] 4c qh"	12913	18.45%
"966 [ 44, 20 ] 6c 8d"	12907	18.44%
"92 [ 14, 1 ] 2d 2h"	12893	18.42%
"1099 [ 47, 18 ] 9c 6d"	12893	18.42%
"807 [ 40, 27 ] 2c 2s"	12892	18.42%
"258 [ 23, 5 ] jd 6h"	12890	18.41%
"5 [ 3, 2 ] 4h 3h"	12881	18.40%
"648 [ 36, 18 ] js 6d"	12879	18.40%
"434 [ 29, 28 ] 4s 3s"	12878	18.40%
"474 [ 31, 9 ] 6s th"	12877	18.40%
"955 [ 44, 9 ] 6c th"	12875	18.39%
"161 [ 18, 8 ] 6d 9h"	12870	18.39%
"163 [ 18, 10 ] 6d jh"	12870	18.39%
"967 [ 44, 21 ] 6c 9d"	12870	18.39%
"488 [ 31, 23 ] 6s jd"	12865	18.38%
"613 [ 35, 18 ] ts 6d"	12861	18.37%
"682 [ 37, 16 ] qs 4d"	12851	18.36%
"954 [ 44, 8 ] 6c 9h"	12851	18.36%
"980 [ 44, 34 ] 6c 9s"	12835	18.34%
"365 [ 27, 14 ] 2s 2d"	12833	18.33%
"1146 [ 48, 18 ] tc 6d"	12831	18.33%
"1207 [ 49, 31 ] jc 6s"	12826	18.32%
"794 [ 40, 14 ] 2c 2d"	12817	18.31%
"215 [ 21, 5 ] 9d 6h"	12810	18.30%
"30 [ 8, 2 ] 9h 3h"	12804	18.29%
"493 [ 31, 28 ] 6s 3s"	12803	18.29%
"236 [ 22, 5 ] td 6h"	12800	18.29%
"589 [ 34, 28 ] 9s 3s"	12797	18.28%
"1194 [ 49, 18 ] jc 6d"	12796	18.28%
"12 [ 5, 2 ] 6h 3h"	12787	18.27%
"969 [ 44, 23 ] 6c jd"	12782	18.26%
"566 [ 34, 5 ] 9s 6h"	12780	18.26%
"162 [ 18, 9 ] 6d th"	12779	18.26%
"981 [ 44, 35 ] 6c ts"	12778	18.25%
"168 [ 18, 15 ] 6d 3d"	12770	18.24%
"982 [ 44, 36 ] 6c js"	12762	18.23%
"225 [ 21, 15 ] 9d 3d"	12753	18.22%
"635 [ 36, 5 ] js 6h"	12744	18.21%
"902 [ 42, 41 ] 4c 3c"	12744	18.21%
"987 [ 44, 41 ] 6c 3c"	12734	18.19%
"473 [ 31, 8 ] 6s 9h"	12709	18.16%
"486 [ 31, 21 ] 6s 9d"	12707	18.15%
"1112 [ 47, 31 ] 9c 6s"	12679	18.11%
"1159 [ 48, 31 ] tc 6s"	12676	18.11%
"1133 [ 48, 5 ] tc 6h"	12674	18.11%
"781 [ 40, 1 ] 2c 2h"	12663	18.09%
"647 [ 36, 17 ] js 5d"	12643	18.06%
"402 [ 28, 24 ] 3s qd"	12637	18.05%
"1193 [ 49, 17 ] jc 5d"	12633	18.05%
"1206 [ 49, 30 ] jc 5s"	12615	18.02%
"926 [ 43, 23 ] 5c jd"	12609	18.01%
"1086 [ 47, 5 ] 9c 6h"	12597	18.00%
"445 [ 30, 10 ] 5s jh"	12593	17.99%
"458 [ 30, 23 ] 5s jd"	12575	17.96%
"1180 [ 49, 4 ] jc 5h"	12568	17.95%
"116 [ 15, 11 ] 3d qh"	12555	17.94%
"257 [ 23, 4 ] jd 5h"	12553	17.93%
"668 [ 37, 2 ] qs 3h"	12543	17.92%
"913 [ 43, 10 ] 5c jh"	12543	17.92%
"681 [ 37, 15 ] qs 3d"	12531	17.90%
"844 [ 41, 24 ] 3c qd"	12525	17.89%
"1253 [ 50, 28 ] qc 3s"	12505	17.86%
"1227 [ 50, 2 ] qc 3h"	12492	17.85%
"857 [ 41, 37 ] 3c qs"	12489	17.84%
"939 [ 43, 36 ] 5c js"	12488	17.84%
"1240 [ 50, 15 ] qc 3d"	12466	17.81%
"141 [ 17, 5 ] 5d 6h"	12463	17.80%
"146 [ 17, 10 ] 5d jh"	12459	17.80%
"1121 [ 47, 40 ] 9c 2c"	12437	17.77%
"934 [ 43, 31 ] 5c 6s"	12433	17.76%
"29 [ 8, 1 ] 9h 2h"	12429	17.76%
"634 [ 36, 4 ] js 5h"	12429	17.76%
"23 [ 7, 2 ] 8h 3h"	12419	17.74%
"278 [ 24, 2 ] qd 3h"	12418	17.74%
"17 [ 6, 2 ] 7h 3h"	12413	17.73%
"831 [ 41, 11 ] 3c qh"	12413	17.73%
"186 [ 19, 15 ] 7d 3d"	12412	17.73%
"524 [ 32, 28 ] 7s 3s"	12395	17.71%
"389 [ 28, 11 ] 3s qh"	12387	17.70%
"976 [ 44, 30 ] 6c 5s"	12381	17.69%
"157 [ 18, 4 ] 6d 5h"	12363	17.66%
"150 [ 17, 14 ] 5d 2d"	12354	17.65%
"224 [ 21, 14 ] 9d 2d"	12354	17.65%
"1031 [ 45, 41 ] 7c 3c"	12347	17.64%
"205 [ 20, 15 ] 8d 3d"	12342	17.63%
"588 [ 34, 27 ] 9s 2s"	12326	17.61%
"556 [ 33, 28 ] 8s 3s"	12319	17.60%
"7 [ 4, 1 ] 5h 2h"	12314	17.59%
"950 [ 44, 4 ] 6c 5h"	12310	17.59%
"440 [ 30, 5 ] 5s 6h"	12305	17.58%
"453 [ 30, 18 ] 5s 6d"	12302	17.57%
"513 [ 32, 17 ] 7s 5d"	12299	17.57%
"943 [ 43, 40 ] 5c 2c"	12298	17.57%
"921 [ 43, 18 ] 5c 6d"	12291	17.56%
"441 [ 30, 6 ] 5s 7h"	12290	17.56%
"462 [ 30, 27 ] 5s 2s"	12276	17.54%
"469 [ 31, 4 ] 6s 5h"	12275	17.54%
"908 [ 43, 5 ] 5c 6h"	12273	17.53%
"963 [ 44, 17 ] 6c 5d"	12269	17.53%
"482 [ 31, 17 ] 6s 5d"	12256	17.51%
"175 [ 19, 4 ] 7d 5h"	12245	17.49%
"935 [ 43, 32 ] 5c 7s"	12234	17.48%
"500 [ 32, 4 ] 7s 5h"	12194	17.42%
"362 [ 27, 11 ] 2s qh"	12193	17.42%
"994 [ 45, 4 ] 7c 5h"	12189	17.41%
"130 [ 16, 10 ] 4d jh"	12187	17.41%
"416 [ 29, 10 ] 4s jh"	12159	17.37%
"1076 [ 46, 41 ] 8c 3c"	12135	17.34%
"633 [ 36, 3 ] js 4h"	12134	17.33%
"1252 [ 50, 27 ] qc 2s"	12132	17.33%
"922 [ 43, 19 ] 5c 7d"	12126	17.32%
"884 [ 42, 23 ] 4c jd"	12113	17.30%
"256 [ 23, 3 ] jd 4h"	12110	17.30%
"804 [ 40, 24 ] 2c qd"	12101	17.29%
"667 [ 37, 1 ] qs 2h"	12093	17.28%
"277 [ 24, 1 ] qd 2h"	12075	17.25%
"680 [ 37, 14 ] qs 2d"	12073	17.25%
"1007 [ 45, 17 ] 7c 5d"	12069	17.24%
"142 [ 17, 6 ] 5d 7h"	12067	17.24%
"1020 [ 45, 30 ] 7c 5s"	12067	17.24%
"897 [ 42, 36 ] 4c js"	12064	17.23%
"1075 [ 46, 40 ] 8c 2c"	12063	17.23%
"555 [ 33, 27 ] 8s 2s"	12061	17.23%
"454 [ 30, 19 ] 5s 7d"	12058	17.23%
"791 [ 40, 11 ] 2c qh"	12044	17.21%
"1192 [ 49, 16 ] jc 4d"	12042	17.20%
"1226 [ 50, 1 ] qc 2h"	12038	17.20%
"909 [ 43, 6 ] 5c 7h"	12014	17.16%
"1179 [ 49, 3 ] jc 4h"	11987	17.12%
"901 [ 42, 40 ] 4c 2c"	11982	17.12%
"102 [ 14, 11 ] 2d qh"	11975	17.11%
"22 [ 7, 1 ] 8h 2h"	11973	17.10%
"433 [ 29, 27 ] 4s 2s"	11968	17.10%
"429 [ 29, 23 ] 4s jd"	11964	17.09%
"1239 [ 50, 14 ] qc 2d"	11961	17.09%
